,Episode,Timestep,Policy_Loss,Critic_Loss,RM_Score,Ref_KL
307,16,2464,-0.007208837712448712,0.010497329011559486,-2.5564353466033936,-0.05550355836749077
308,16,2472,-0.00715370876932866,0.006650641374289989,-2.5560944080352783,-0.04025648534297943
309,16,2480,-0.003028624609260078,0.0061769034713506695,-2.2793712615966797,-0.03764626383781433
310,16,2488,-0.003099805624151486,0.0052472264505922794,-2.268519163131714,-0.05642372742295265
311,16,2496,-0.005404103174805641,0.008133744820952415,-2.901036024093628,-0.0488707572221756
312,17,2504,-0.0024840014986693857,0.014096337929368019,-2.427154064178467,-0.04181121662259102
313,17,2512,-0.0017933955264425095,0.008141675870865584,-2.2985241413116455,-0.03794281184673309
314,17,2520,-0.0049193760779417065,0.008886491507291793,-1.8217207193374634,-0.06743433326482773
315,17,2528,-0.0027624859408433623,0.008164628222584725,-2.34061598777771,-0.03692498803138733
316,17,2536,-0.004979944132492165,0.0062692338600754734,-2.151862144470215,-0.05003044009208679
317,17,2544,-0.006264595909783566,0.004573557432740927,-2.196784496307373,-0.03574240580201149
318,17,2552,-0.003108742282915955,0.007808227650821209,-1.7535399198532104,-0.03826114907860756
319,17,2560,-0.00559159245929095,0.006393280252814293,-2.471175193786621,-0.044863153249025345
320,17,2568,-0.002035720587127798,0.011136511527001857,-1.9132485389709473,-0.03651560842990875
321,17,2576,-0.004952259293236239,0.005574087053537369,-1.7800451517105103,-0.03542690351605415
322,17,2584,-0.003077890976112485,0.009063193202018737,-2.118826389312744,-0.026046395301818848
323,17,2592,-0.015324296363996837,0.012415345199406147,-3.101006031036377,-0.09725191444158554
324,17,2600,-0.0024573631548094,0.010797125846147537,-1.723990797996521,-0.024016132578253746
325,17,2608,-0.009329776078493524,0.014088752120733261,-2.4940345287323,-0.05800836160778999
326,17,2616,-0.00505004206643207,0.019943231716752052,-3.09421443939209,-0.03150563687086105
327,17,2624,-0.007993472722364458,0.008710501343011856,-1.5454217195510864,-0.03636555373668671
328,17,2632,-0.00780519101315349,0.009511678479611874,-2.0797762870788574,-0.039069171994924545
329,17,2640,-0.00373714543393362,0.006202677823603153,-2.1562538146972656,-0.036612264811992645
330,17,2648,-0.04408082104782807,0.06820500642061234,-1.620982050895691,-0.05864351615309715
331,18,2656,-0.008406936209496507,0.011926344409585,-2.221224308013916,-0.06309017539024353
332,18,2664,-0.004010875525682423,0.007706065755337476,-1.867151141166687,-0.035504601895809174
333,18,2672,-0.003113655745119104,0.015463775768876076,-2.9836907386779785,-0.03751975670456886
334,18,2680,-0.006131329471395474,0.008869259618222713,-2.2302491664886475,-0.05220288783311844
335,18,2688,-0.008647978754243012,0.00763104734942317,-1.7773452997207642,-0.05621008947491646
336,18,2696,-0.003623726999546761,0.011604607850313187,-1.843396782875061,-0.03920195251703262
337,18,2704,-0.005274462755778586,0.007381094433367252,-2.862109422683716,-0.044938039034605026
338,18,2712,-0.00436544731601316,0.0038235589861869814,-2.4474170207977295,-0.04706979915499687
339,18,2720,-0.002699175724092129,0.0043641793541610244,-2.708014965057373,-0.03987979143857956
340,18,2728,-0.002518446814337949,0.007717842515558004,-1.7996248006820679,-0.044471126049757004
341,18,2736,-0.003551161877430786,0.01172068677842617,-2.056243658065796,-0.046792931854724884
342,18,2744,-0.004958631771523869,0.009489014185965062,-2.1840174198150635,-0.0434006005525589
343,18,2752,-0.006456443573461002,0.0064136841334402565,-3.1764276027679443,-0.04813284054398537
344,18,2760,-0.0030673086509864335,0.0046437644399702546,-2.6817431449890137,-0.026556476950645447
345,18,2768,-0.0017724074143803392,0.00550805227831006,-2.0406978130340576,-0.030058113858103752
346,18,2776,-0.0029668821276572998,0.004629602748900652,-1.974256157875061,-0.04307379573583603
347,18,2784,-0.003974523711531219,0.006925167981535196,-1.041573166847229,-0.039349332451820374
348,18,2792,-0.0044041764297389815,0.006278548017144203,-2.0084848403930664,-0.04197224602103233
349,18,2800,-0.003194514636356871,0.009241399355232716,-2.0598256587982178,-0.032115377485752106
350,18,2808,-0.0028487188465987855,0.008459825254976749,-2.192387104034424,-0.026388024911284447
351,19,2816,-0.004402050331918872,0.004665219970047474,-1.961085319519043,-0.03056511841714382
352,19,2824,-0.006673158808871449,0.008485019020736218,-2.38651180267334,-0.04576379060745239
353,19,2832,-0.005167359861093246,0.008833780884742737,-2.418565034866333,-0.035097382962703705
354,19,2840,-0.007433039364968863,0.004371813498437405,-2.082528829574585,-0.04861968383193016
355,19,2848,-0.005351373039729879,0.009236867912113667,-1.6003667116165161,-0.05400903522968292
356,19,2856,-0.006750301473584841,0.009220376797020435,-2.151069402694702,-0.04581432044506073
357,19,2864,-0.01431015754424152,0.008352933451533318,-2.464311122894287,-0.06577455997467041
358,19,2872,-0.013583404617065753,0.010013770125806332,-2.9053800106048584,-0.043614182621240616
359,19,2880,-0.005323235255366399,0.008182626403868198,-2.555370330810547,-0.036689676344394684
360,19,2888,-0.002974629744909407,0.016894026100635527,-1.4165194034576416,-0.036262188106775284
361,19,2896,-0.0070611513482617735,0.007068776246160269,-2.5291342735290527,-0.03360944613814354
362,19,2904,-0.014482793780553038,0.010958527214825153,-2.0618324279785156,-0.05445394292473793
363,19,2912,-0.007207993279280345,0.012031311728060245,-2.053662061691284,-0.06184304133057594
364,19,2920,-0.00887444924119336,0.006649060919880867,-2.3012523651123047,-0.03496767580509186
365,19,2928,-0.0017673486920443792,0.007518284115940332,-1.8060455322265625,-0.033712584525346756
366,19,2936,-0.002802510074889142,0.009606370702385902,-1.1930097341537476,-0.029946191236376762
367,19,2944,-0.0016519720554356355,0.007042493671178818,-1.5426654815673828,-0.038351427763700485
368,19,2952,-0.009243594727649906,0.010359962843358517,-2.374436616897583,-0.046238549053668976
369,19,2960,-0.0057058905251324175,0.005235078558325767,-2.5621228218078613,-0.034611012786626816
370,20,2968,-0.013696629814803529,0.010548644699156284,-2.8061022758483887,-0.042362045496702194
371,20,2976,-0.000694123754510656,0.004173455387353897,-2.0694899559020996,-0.03005422092974186
372,20,2984,-0.0031218373530464303,0.005098684132099152,-1.4371424913406372,-0.035137295722961426
373,20,2992,-0.01567132513882825,0.026144591718912126,-2.300126552581787,-0.059331994503736496
374,20,3000,-0.008282301785720847,0.009583145752549172,-2.972529888153076,-0.04635168984532356
375,20,3008,-0.0036125634278960208,0.005044555105268955,-1.6755321025848389,-0.037943314760923386
376,20,3016,-0.005792118300621496,0.01640998385846615,-2.218111276626587,-0.06081366911530495
377,20,3024,-0.002173596724855997,0.00461083222180605,-1.9572231769561768,-0.029909513890743256
378,20,3032,-0.001320660126441453,0.008384199440479278,-1.0068559646606445,-0.03614972531795502
379,20,3040,-0.0032724882882405383,0.004024398047477007,-2.400390863418579,-0.03364555165171623
380,20,3048,-0.0021567584577951494,0.00584212364628911,-2.3569602966308594,-0.03661082684993744
381,20,3056,-0.0012299496789637487,0.0038313684053719044,-2.338193655014038,-0.03472777456045151
382,20,3064,0.004146931112245511,0.009892001748085022,-1.9108577966690063,-0.039310354739427567
383,20,3072,-0.007989344137786247,0.0073490884155035015,-2.963785171508789,-0.06443430483341217
384,20,3080,-0.0015089741429392233,0.010849254950881005,-1.786935806274414,-0.029166830703616142
385,20,3088,-0.004585857570282315,0.008449654653668403,-2.093142509460449,-0.035802021622657776
386,20,3096,-0.004118062245743204,0.010022735223174095,-1.309462070465088,-0.04275331646203995
387,20,3104,-0.006948631388786453,0.010023561492562293,-2.24661922454834,-0.05347486585378647
388,20,3112,-0.002967061091044343,0.006055302452296019,-2.068579912185669,-0.03952682763338089
389,20,3120,-0.0038961620487043547,0.00668632909655571,-2.202849864959717,-0.035345811396837234
390,21,3128,-0.005353639229088003,0.005732547584921121,-2.258765459060669,-0.03915437310934067
391,21,3136,-0.0008475542109636081,0.00559404119849205,-2.609473466873169,-0.04276825860142708
392,21,3144,-0.0172143672923994,0.015680932439863682,-3.0423784255981445,-0.06578684598207474
393,21,3152,-0.010140839424730074,0.009230973571538926,-2.7265233993530273,-0.04775785282254219
394,21,3160,-0.0031253849412223645,0.00937161836773157,-1.8334007263183594,-0.03652120754122734
395,21,3168,-0.01299902753285096,0.009931840933859348,-1.5985957384109497,-0.06384386867284775
396,21,3176,-0.004595865862938808,0.00833225268870592,-1.5268032550811768,-0.05750085040926933
397,21,3184,-0.0011363631804670149,0.006479015201330185,-1.884902000427246,-0.02896241284906864
398,21,3192,-0.0013102979312407115,0.004699857160449028,-2.3302907943725586,-0.03612246736884117
399,21,3200,-0.0004963340764902568,0.005475039221346378,-1.7852139472961426,-0.03947882354259491
