,Episode,Timestep,Policy_Loss,Critic_Loss,RM_Score,Ref_KL
301,75,2416,-0.001863603934222624,0.0034932703245431187,-1.6862809658050537,-0.047131724655628204
302,75,2424,-0.006314360638361905,0.004957861360162496,-2.1975581645965576,-0.048104722052812576
303,75,2432,-0.010787096601467283,0.005767110828310251,-2.0742862224578857,-0.057599037885665894
304,76,2440,-0.004487522184172121,0.003941272431984544,-2.179048538208008,-0.03527252748608589
305,76,2448,-0.006768810251764989,0.004316032398492098,-1.7369771003723145,-0.03907547891139984
306,76,2456,-0.0044507977974262754,0.005776100605726242,-2.864182472229004,-0.04890955239534378
307,76,2464,-0.002382637297250767,0.005699769873172045,-1.6870229244232178,-0.03336074948310852
308,77,2472,-0.003475812539227263,0.0037036835681647064,-2.279778003692627,-0.0400659441947937
309,77,2480,-0.006458216704504594,0.004492000304162502,-2.60101580619812,-0.04380272328853607
310,77,2488,-0.003722597867317745,0.0035069237463176252,-1.6414562463760376,-0.03729243949055672
311,77,2496,-0.00571839533831735,0.0031586515717208384,-2.547593355178833,-0.03145481273531914
312,78,2504,-0.013328885207829443,0.004852046072483063,-2.1468400955200195,-0.046321265399456024
313,78,2512,-0.014027522050764674,0.003854416310787201,-1.832078456878662,-0.044219519942998886
314,78,2520,-0.0058824084702791875,0.003958281967788935,-2.204637289047241,-0.04051915556192398
315,78,2528,-0.008159077470281773,0.0062514694407582285,-2.5798208713531494,-0.0375390350818634
316,79,2536,-0.006426548218587414,0.004943825956434012,-1.7188787460327148,-0.04368981719017029
317,79,2544,-0.006896230928578007,0.01694444566965103,-2.1590325832366943,-0.05040399357676506
318,79,2552,-0.005446505214513309,0.005729570798575878,-1.722523808479309,-0.04432998597621918
319,79,2560,-0.012195779361263703,0.00833235178142786,-2.4235472679138184,-0.0524548776447773
320,80,2568,-0.00530147420420235,0.005245993100106716,-1.6408965587615967,-0.04061102494597435
321,80,2576,-0.006340578394367214,0.005143498349934816,-1.9349180459976196,-0.036589544266462326
322,80,2584,-0.0035109512566123156,0.009444361366331578,-2.104278564453125,-0.04985379800200462
323,80,2592,-0.004990425542125365,0.004531937185674906,-2.3748843669891357,-0.047677963972091675
324,81,2600,-0.002850129117086908,0.003447782527655363,-2.1230273246765137,-0.041939277201890945
325,81,2608,-0.00295564679090603,0.0050565097481012344,-2.5736491680145264,-0.04547952115535736
326,81,2616,-0.0013963374473860313,0.004466114565730095,-2.1455116271972656,-0.03600364178419113
327,81,2624,-0.005807809075304249,0.004278777446597814,-1.7872828245162964,-0.04523817449808121
328,82,2632,-0.005287180718232776,0.00411366131156683,-1.963813304901123,-0.04108961671590805
329,82,2640,-0.0009090220902976398,0.009373988397419453,-2.004690647125244,-0.03377045318484306
330,82,2648,-0.002556103268352672,0.005411842186003923,-2.287257432937622,-0.04703878238797188
331,82,2656,-0.001067733194486209,0.004484914243221283,-1.7745146751403809,-0.03749041259288788
332,83,2664,-0.0006225854031868039,0.004650991037487983,-2.1707770824432373,-0.03577462211251259
333,83,2672,-0.0017579975107253176,0.008700522966682911,-2.560952663421631,-0.05507931858301163
334,83,2680,-0.005510204624647486,0.004863494448363781,-1.676727533340454,-0.06014883518218994
335,83,2688,-0.0024185507669926666,0.003359672473743558,-1.3042492866516113,-0.03504133224487305
336,84,2696,-0.005222499295041416,0.004067018534988165,-2.2239325046539307,-0.041871972382068634
337,84,2704,0.0026827619400137336,0.004209535662084818,-2.179682493209839,-0.039062660187482834
338,84,2712,-0.0048102134932832994,0.004523432441055774,-1.3383296728134155,-0.054395101964473724
339,84,2720,-0.007449301617361926,0.008480558730661869,-2.683267116546631,-0.04718036204576492
340,85,2728,-0.004024054361980234,0.00542593514546752,-2.1364293098449707,-0.03890446200966835
341,85,2736,-0.0035240366796188026,0.005761069059371948,-3.103625535964966,-0.046975135803222656
342,85,2744,-0.0050521257730451906,0.0029044716618955137,-2.968332052230835,-0.03744139149785042
343,85,2752,-0.002289130043465093,0.0028517380822449924,-1.9555078744888306,-0.036586664617061615
344,86,2760,-0.006291063589355872,0.004701044782996178,-2.0103018283843994,-0.05661609396338463
345,86,2768,-0.005695587206082564,0.0033392630517482757,-2.4201126098632812,-0.05027921497821808
346,86,2776,-0.008366492461209418,0.006116171833127737,-2.7059202194213867,-0.048372700810432434
347,86,2784,-0.008106130517808197,0.009802658297121524,-2.2447941303253174,-0.053797170519828796
348,87,2792,-0.010202737926488226,0.00853188131004572,-2.543856620788574,-0.044887132942676544
349,87,2800,-0.0037713870540756035,0.007125550787895918,-2.4706850051879883,-0.03674324229359627
350,87,2808,-0.009148275910956728,0.004980362486094236,-2.1895973682403564,-0.03503059968352318
351,87,2816,-0.006877797127526719,0.004219542257487774,-1.5487323999404907,-0.037493959069252014
352,88,2824,-0.013504656555232942,0.007430105563253164,-2.9375288486480713,-0.04785355553030968
353,88,2832,-0.004516783919325462,0.004647712782025337,-3.0876715183258057,-0.04379458725452423
354,88,2840,-0.003290852367256747,0.004153350926935672,-2.286518096923828,-0.051884789019823074
355,88,2848,-0.0043080662445390775,0.004512252751737833,-2.3224079608917236,-0.03750472888350487
356,89,2856,-0.004062025252670765,0.0031597308348864316,-1.9227241277694702,-0.03849964216351509
357,89,2864,-0.0034999873393985583,0.002935601957142353,-2.211686611175537,-0.0341477245092392
358,89,2872,-0.0032645053497844857,0.006112026702612639,-2.3736603260040283,-0.04001324996352196
359,89,2880,-0.003315117607303364,0.0028338557574898006,-1.6369863748550415,-0.05035751312971115
360,90,2888,-0.005263395188114828,0.004452449642121792,-1.874931812286377,-0.040073007345199585
361,90,2896,-0.004048152296127228,0.0032684210687875747,-1.3588141202926636,-0.04521557316184044
362,90,2904,-0.002822947809281118,0.004960858915001154,-2.2643396854400635,-0.045996181666851044
363,90,2912,-0.0016650590396977804,0.00801060050725937,-2.741644859313965,-0.037810537964105606
364,91,2920,-0.013614638705234938,0.07466052770614624,-2.6186068058013916,-0.06634771823883057
365,91,2928,-0.005118041359446579,0.005307198688387871,-1.648817777633667,-0.04244747757911682
366,91,2936,-0.005639430893643294,0.002983155054971576,-2.4444799423217773,-0.040807534009218216
367,91,2944,-0.006028105672339734,0.008268187567591668,-2.084423542022705,-0.04214152321219444
368,92,2952,-0.0007847035361919552,0.007097865827381611,-1.9280753135681152,-0.03840088099241257
369,92,2960,-0.00313126678511253,0.004743759799748659,-1.8150454759597778,-0.04132210835814476
370,92,2968,-0.0045831694035769035,0.0044458754360675815,-1.7495579719543457,-0.03985266014933586
371,92,2976,-0.005800069096585503,0.0034754830878227947,-2.0739634037017822,-0.036253537982702255
372,93,2984,-0.010025186066195601,0.004736560862511396,-2.826133966445923,-0.05534878000617027
373,93,2992,-0.00408048022118237,0.004854658246040344,-2.981476068496704,-0.03771164268255234
374,93,3000,-0.0032734380095391204,0.0045675446279346945,-1.8034502267837524,-0.03576209768652916
375,93,3008,-0.005601311415466626,0.004004465928301215,-2.4177300930023193,-0.042039234191179276
376,94,3016,-0.009145273531612475,0.0031266110483556984,-2.228965997695923,-0.038073353469371796
377,94,3024,-0.0035447291122409296,0.0046856413595378395,-1.787667989730835,-0.038405850529670715
378,94,3032,-0.009313620776174503,0.0031578027177602054,-2.8121681213378906,-0.041645344346761703
379,94,3040,-0.0038674078729854953,0.003363636787980795,-1.9453864097595215,-0.04660157859325409
380,95,3048,-0.004694862949713751,0.003571325121447444,-1.8233816623687744,-0.040552131831645966
381,95,3056,-0.009266357235946997,0.005704958550632,-2.690908432006836,-0.04855057969689369
382,95,3064,-0.004975085729392958,0.007016568444669247,-1.8108301162719727,-0.04391852393746376
383,95,3072,-0.008213420130596205,0.004786843806505204,-1.7783185243606567,-0.044965650886297226
384,96,3080,-0.0053457394548104276,0.004160622879862785,-1.6314995288848877,-0.05298937112092972
385,96,3088,-0.0062039164290013105,0.004842111840844154,-2.0750598907470703,-0.04888412728905678
386,96,3096,-0.0037764485201478236,0.004253422562032938,-1.5394665002822876,-0.04089172184467316
387,96,3104,-0.011490532546173427,0.00890577919781208,-2.1970057487487793,-0.059950731694698334
388,97,3112,-0.0021746862231339036,0.0028300771955400705,-1.908421277999878,-0.030327439308166504
389,97,3120,-0.004349594112909472,0.0026114088017493487,-1.9823791980743408,-0.03956098482012749
390,97,3128,-0.0025124237890508994,0.00357468668371439,-2.248091220855713,-0.04979098215699196
391,97,3136,-0.004410425466835477,0.0030616543721407653,-1.6855236291885376,-0.030703451484441757
392,98,3144,-0.009665061038231216,0.005865808669477701,-2.878999710083008,-0.05206881836056709
393,98,3152,-0.004250107413281512,0.0027076386380940677,-1.9986598491668701,-0.040862176567316055
394,98,3160,-0.006307407516101193,0.0037852802313864233,-2.1313350200653076,-0.04463744908571243
395,98,3168,-0.003562596973402066,0.0035308404359966515,-1.4240002632141113,-0.03956398367881775
396,99,3176,-0.004215139439020276,0.0028467809315770864,-1.4771158695220947,-0.046130359172821045
397,99,3184,-0.00924201000202629,0.0035513337235897778,-1.988809585571289,-0.03868750482797623
398,99,3192,-0.004121036369497233,0.00678483247756958,-2.0736825466156006,-0.04399583488702774
399,99,3200,-0.009380652161917169,0.005113714840263128,-1.752893328666687,-0.03965514525771141
